Pierre Regional Airport,Pierre,United States,PIR,44.3827,-100.286
Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,45.5709,-84.7967
Pease International Tradeport,Portsmouth,United States,PSM,43.0779,-70.8233
Reading Regional Carl A Spaatz Field,Reading,United States,RDG,40.3785,-75.9652
Rhinelander Oneida County Airport,Rhinelander,United States,RHI,45.6312,-89.4675
Rock Springs Sweetwater County Airport,Rock Springs,United States,RKS,41.5942,-109.065
Rutland State Airport,Rutland,United States,RUT,43.5294,-72.9496
San Luis County Regional Airport,San Luis Obispo,United States,SBP,35.2368,-120.642
Sheridan County Airport,Sheridan,United States,SHR,44.7692,-106.98
Adirondack Regional Airport,Saranac Lake,United States,SLK,44.3853,-74.2062
Salina Municipal Airport,Salina,United States,SLN,38.791,-97.6522
Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,United States,SMX,34.8989,-120.457
Tupelo Regional Airport,Tupelo,United States,TUP,34.2681,-88.7699
Quincy Regional Baldwin Field,Quincy,United States,UIN,39.9427,-91.1946
Victoria Regional Airport,Victoria,United States,VCT,28.8526,-96.9185
Valdosta Regional Airport,Valdosta,United States,VLD,30.7825,-83.2767
Worland Municipal Airport,Worland,United States,WRL,43.9657,-107.951
Kiwayu (Mkononi) Airport,Kiwayu,Kenya,KWY,-1.96056,41.2975
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,46.5682,-120.544
Ercan International Airport,Nicosia,Cyprus,ECN,35.1547,33.4961
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4542,-2.32083
Île d'Yeu Airport,Île d'Yeu,France,IDY,46.718611,-2.391111
Angers-Loire Airport,Angers/Marcé,France,ANE,47.5603,-0.312222
La Môle Airport,La Môle,France,LTT,43.2054,6.482
Syros Airport,Syros Island,Greece,JSY,37.422792,24.950936
Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,45.990928,18.240983
Győr-Pér International Airport,Győr,Hungary,QGY,47.627097,17.808347
Sármellék International Airport,Sármellék,Hungary,SOB,46.686389,17.159056
Aosta Airport,Aosta,Italy,AOT,45.738456,7.368719
Salerno Pontecagnano Airport,Salerno,Italy,QSR,40.6204,14.911294
Corvo Airport,Corvo,Portugal,CVU,39.6715,-31.1136
Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,44.941444,17.297501
Usak Airport,Usak,Turkey,USQ,38.681478,29.471675
Kars Airport,Kars,Turkey,KSY,40.562222,43.115002
Sanliurfa Airport,Sanliurfa,Turkey,SFQ,37.094261,38.847103
Kahramanmaras Airport,Kahramanmaras,Turkey,KCM,37.539,36.9534
Agri Airport,Agri,Turkey,AJI,39.6546,43.0271
Adiyaman Airport,Adiyaman,Turkey,ADF,37.7314,38.4689
Isparta Süleyman Demirel Airport,Isparta,Turkey,ISE,37.8554,30.3684
Balikesir Korfez Airport,Balikesir Korfez,Turkey,EDO,39.5546,27.0138
Samsun-Çarşamba Airport,Samsun,Turkey,SZF,41.2545,36.5671
Misratah Airport,Misratah,Libya,MRA,32.325,15.061
Ubari Airport,Ubari,Libya,QUB,26.5675,12.8231
Žilina Airport,Žilina,Slovakia,ILZ,49.231528,18.6135
JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,21.4445,-71.1423
Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,21.833,-71.817
Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,21.333,-71.2
Samaná El Catey International Airport,Samana,Dominican Republic,AZS,19.267,-69.742
Dr Joaquin Balaguer International Airport,La Isabela,Dominican Republic,JBQ,18.5725,-69.9856
Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,15.730878,-88.583767
Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,14.8656,-91.502
Utirik Airport,Utirik Island,Marshall Islands,UTK,11.222,169.852
Ailuk Airport,Ailuk Island,Marshall Islands,AIM,10.2168,169.983
Aur Island Airport,Aur Atoll,Marshall Islands,AUL,8.14528,171.173
Enyu Airfield,Bikini Atoll,Marshall Islands,BII,11.5225,165.565
Jabot Airport,Ailinglapalap Atoll,Marshall Islands,JAT,7.45235,168.552
Jeh Airport,Ailinglapalap Atoll,Marshall Islands,JEJ,7.56535,168.962
Kaben Airport,Kaben,Marshall Islands,KBT,8.90056,170.844
Likiep Airport,Likiep Island,Marshall Islands,LIK,9.82316,169.308
Maloelap Island Airport,Maloelap Island,Marshall Islands,MAV,8.70444,171.23
Mejit Atoll Airport,Mejit Atoll,Marshall Islands,MJB,10.2833,170.883
Majkin Airport,Majkin,Marshall Islands,MJE,7.833,168.167
Namorik Atoll Airport,Namorik Atoll,Marshall Islands,NDK,5.63167,168.125
Rongelap Island Airport,Rongelap Island,Marshall Islands,RNP,11.1572,166.887
Jaluit Airport,Jabor Jaluit Atoll,Marshall Islands,UIT,5.90924,169.637
Woja Airport,Majuro Atoll,Marshall Islands,WJA,7.083,171.133
Wotje Atoll Airport,Wotje Atoll,Marshall Islands,WTE,9.46667,170.233
Wotho Island Airport,Wotho Island,Marshall Islands,WTO,10.1733,166.003
Ahuas Airport,Ahuas,Honduras,AHS,15.4722,-84.3522
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.7812
Mili Island Airport,Mili Island,Marshall Islands,MIJ,6.08333,171.733
Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,20.545994,-100.88655
Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,25.0538,-111.615
Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,28.0261,-114.024
Lencero Airport,Jalapa,Mexico,JAL,19.475083,-96.797506
Alonso Valderrama Airport,Chitré,Panama,CTD,7.98784,-80.4097
Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,9.35664,-79.8674
Jaqué Airport,Jaqué,Panama,JQE,7.51778,-78.1572
Captain Ramon Xatruch Airport,La Palma,Panama,PLP,8.40667,-78.1417
Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.569,-83.5148
Barra del Colorado Airport,Pococi,Costa Rica,BCL,10.768736,-83.585614
Cabo Velas Airport,Nicoya,Costa Rica,TNO,10.3557,-85.852892
Islita Airport,Nandayure,Costa Rica,PBP,9.85611,-85.3708
Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,8.53333,-83.3
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.957053,-84.139797
Playa Samara Airport,Playa Samara,Costa Rica,PLD,10.25,-85.417
Jeremie Airport,Jeremie,Haiti,JEE,18.6631,-74.1703
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,19.9336,-72.8486
Cayo Coco Airport,Cayo Coco,Cuba,CCC,22.5132,-78.511
Alberto Delgado Airport,Trinidad,Cuba,TND,21.788461,-79.997203
Salina Cruz Naval Air Station,Salina Cruz,Mexico,SCX,16.2126,-95.2016
Long Banga Airport,Long Banga,Malaysia,LBP,3.18495,115.454
Congo Town Airport,Andros,Bahamas,COX,24.158933,-77.589758
Arthurs Town Airport,Arthur's Town,Bahamas,ATC,24.629417,-75.673775
New Bight Airport,Cat Island,Bahamas,CAT,24.315292,-75.452331
Colonel Hill Airport,Colonel Hill,Bahamas,CRI,22.745561,-74.182353
Nassau Paradise Island Airport,Nassau,Bahamas,PID,25.083,-77.3
Atiu Island Airport,Atiu Island,Cook Islands,AIU,-19.9678,-158.119
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.8956,-157.905
Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,-10.3767,-161.002
Mauke Airport,Mauke Island,Cook Islands,MUK,-20.1361,-157.345
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.8425,-157.703
Penrhyn Island Airport,Penrhyn Island,Cook Islands,PYE,-9.00667,-158.037
Cicia Airport,Cicia,Fiji,ICI,-17.7433,-179.342
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,-17.7779,177.197
Vunisea Airport,Vunisea,Fiji,KDV,-19.0581,178.157
Mana Island Airport,Mana Island,Fiji,MNF,-17.6731,177.098
Moala Airport,Moala,Fiji,MFJ,-18.5667,179.951
Ngau Airport,Ngau,Fiji,NGI,-18.1156,179.34
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1992,-178.817
Labasa Airport,Lambasa,Fiji,LBS,-16.466749,179.33986
Matei Airport,Matei,Fiji,TVU,-16.6906,-179.877
Koro Island Airport,Koro Island,Fiji,KXF,-17.3458,179.422
Rotuma Airport,Rotuma,Fiji,RTA,-12.4825,177.071
Savusavu Airport,Savusavu,Fiji,SVU,-16.8028,179.341
Kaufana Airport,Eua Island,Tonga,EUA,-21.3783,-174.958
Lifuka Island Airport,Lifuka,Tonga,HPA,-19.777,-174.341
Mata'aho Airport,Angaha, Niuafo'ou Island,Tonga,NFO,-15.5708,-175.633
Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,-15.9767,-173.755
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.269,-178.976
Niue International Airport,Alofi,Niue,IUE,-19.080028,-169.925639
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114,-178.066
Mountain Airport,Mountain,Nepal,MWP,28,85.333
Maota Airport,Savaii Island,Samoa,MXS,-13.733,-172.3
Apataki Airport,Apataki,French Polynesia,APK,-15.5736,-146.415
Ahe Airport,Ahe,French Polynesia,AHE,-14.4281,-146.257
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,-9.768794,-139.011256
Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078
Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.93611,-139.552
Mota Lava Airport,Ablow,Vanuatu,MTV,-13.666,167.712
Sola Airport,Sola,Vanuatu,SLH,-13.8517,167.537
Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.328,166.638
Sangafa Airport,Sangafa,Vanuatu,EAE,-17.0903,168.343
Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.265,167.924
Longana Airport,Longana,Vanuatu,LOD,-15.3067,167.967
Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708,168.152
Tavie Airport,Paama Island,Vanuatu,PBJ,-16.439,168.257
Lamap Airport,Lamap,Vanuatu,LPM,-16.454,167.823
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.5842,168.159
Naone Airport,Maewo Island,Vanuatu,MWF,-15,168.083
Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8656,168.172
Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.2181,167.587
Redcliffe Airport,Redcliffe,Vanuatu,RCL,-15.472,167.835
Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505033,167.219742
Tongoa Island Airport,Tongoa Island,Vanuatu,TGH,-16.8911,168.551
Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.333,168.283
Valesdir Airport,Valesdir,Vanuatu,VLS,-16.7961,168.177
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.495,167.438
North West Santo Airport,Olpoi,Vanuatu,OLZ,-14.8817,166.558
Anelghowhat Airport,Anelghowhat,Vanuatu,AUY,-20.2492,169.771
Aniwa Airport,Aniwa,Vanuatu,AWD,-19.24,169.605
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.7694,169.001
Futuna Airport,Futuna Island,Vanuatu,FTA,-19.5164,170.232
Ipota Airport,Ipota,Vanuatu,IPA,-18.8783,169.308
Tiga Airport,Tiga,New Caledonia,TGJ,-21.0961,167.804
Belep Islands Airport,Waala,New Caledonia,BMY,-19.7206,163.661
Île des Pins Airport,Île des Pins,New Caledonia,ILP,-22.5889,167.456
Faizabad Airport,Faizabad,Afghanistan,FBD,37.1211,70.5181
Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,DWD,24.5,44.4
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.785133,40.100006
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,EWD,20.504275,45.199556
Khoram Abad Airport,Khorram Abad,Iran,KHD,33.435378,48.282889
Bam Airport,Bam,Iran,BXR,29.084169,58.450042
Rafsanjan Airport,Rafsanjan,Iran,RJN,30.297714,56.051139
Bojnourd Airport,Bojnourd,Iran,BJB,37.492958,57.308219
Sabzevar National Airport,Sabzevar,Iran,AFZ,36.168083,57.595183
Noshahr Airport,Noshahr,Iran,NSH,36.663333,51.464722
Sari Dasht E Naz Airport,Dasht-e-naz,Iran,SRY,36.635833,53.193611
Lar Airport,Lar,Iran,LRR,27.674725,54.383278
Ardabil Airport,Ardabil,Iran,ADU,38.325678,48.424356
Uromiyeh Airport,Uromiyeh,Iran,OMH,37.6681,45.0687
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.261667,55.609167
Bannu Airport,Bannu,Pakistan,BNP,32.9729,70.5279
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.3481,71.717981
Chitral Airport,Chitral,Pakistan,CJL,35.886592,71.800578
Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8783,64.3998
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.961011,70.485925
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.909422,70.896639
Jiwani Airport,Jiwani,Pakistan,JIW,25.0678,61.8054
Hyderabad Airport,Hyderabad,Pakistan,HDD,25.3181,68.3661
Khuzdar Airport,Khuzdar,Pakistan,KDD,27.7906,66.6473
Ormara Airport,Ormara Raik,Pakistan,ORW,25.2747,64.586
Parachinar Airport,Parachinar,Pakistan,PAJ,33.9021,70.0716
Skardu Airport,Skardu,Pakistan,KDU,35.335508,75.536047
Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,26.4731,67.7172
Turbat International Airport,Turbat,Pakistan,TUK,25.986369,63.030167
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5608,45.3147
Kamishly Airport,Kamishly,Syria,KAC,37.020625,41.191394
Sayun International Airport,Sayun Intl,Yemen,GXF,15.966111,48.7883
Bahia Piña Airport,Bahia Piña,Panama,BFQ,7.583,-78.2
EL Real Airport,El Real,Panama,ELE,8.133,-77.7
Contadora Airport,Contadora Island,Panama,OTD,8.62876,-79.0347
Sambu Airport,Boca de Sábalo,Panama,SAX,8.017,-78.2
Adak Airport,Adak Island,United States,ADK,51.878,-176.646
Gustavus Airport,Gustavus,United States,GST,58.4253,-135.707
Skagway Airport,Skagway,United States,SGY,59.4601,-135.316
Holy Cross Airport,Holy Cross,United States,HCR,62.1883,-159.775
Haines Airport,Haines,United States,HNS,59.2438,-135.524
Kalskag Airport,Kalskag,United States,KLG,61.5363,-160.341
McGrath Airport,Mcgrath,United States,MCG,62.9529,-155.606
Mountain Village Airport,Mountain Village,United States,MOU,62.0954,-163.682
Aniak Airport,Aniak,United States,ANI,61.5816,-159.543
Chevak Airport,Chevak,United States,VAK,61.5338,-165.584
Wrangell Airport,Wrangell,United States,WRG,56.4843,-132.37
Tadji Airport,Aitape,Papua New Guinea,ATP,-3.18985,142.43
Gasmata Island Airport,Gasmata Island,Papua New Guinea,GMI,-6.27111,150.331
Ihu Airport,Ihu,Papua New Guinea,IHU,-7.89756,145.396
Nissan Island Airport,Nissan Island,Papua New Guinea,IIS,-4.49972,154.226
Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,JAQ,-5.6525,151.507
Kandrian Airport,Kandrian,Papua New Guinea,KDR,-6.183,149.533
Kokoda Airport,Kokoda,Papua New Guinea,KKD,-8.88468,147.731
Kamusi Airport,Kamusi,Papua New Guinea,KUY,-7.42035,143.122
Lake Murray Airport,Lake Murray,Papua New Guinea,LMY,-7.00992,141.494
Londolovit Airport,Londolovit,Papua New Guinea,LNV,-3.04361,152.629
Losuia Airport,Losuia,Papua New Guinea,LSA,-8.50582,151.081
Obo Airport,Obo,Papua New Guinea,OBX,-7.583,141.317
Balimo Airport,Balimo,Papua New Guinea,OPU,-8.05,142.933
Suki Airport,Suki,Papua New Guinea,SKC,-8.033,141.717
Tufi Airport,Tufi,Papua New Guinea,TFI,-9.07595,149.32
Nuku Airport,Nuku,Papua New Guinea,UKU,-3.667,142.483
Baimuru Airport,Baimuru,Papua New Guinea,VMU,-7.49686,144.82
Wipim Airport,Wipim,Papua New Guinea,WPM,-8.78822,142.882
El Nido Airport,El Nido,Philippines,ENI,11.202,119.417
Kalaupapa Airport,Molokai,United States,LUP,21.211,-156.974
Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,11.34075,162.327861
Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,26.1598,119.958
Hengchun Airport,Hengchun,Taiwan,HCN,22.041075,120.730208
Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,26.224153,120.00275
Kushiro Airport,Kushiro,Japan,KUH,43.041,144.193
Okadama Airport,Sapporo,Japan,OKD,43.1161,141.38
Saga Airport,Saga,Japan,HSG,33.1497,130.302
Nagoya Airport,Nagoya,Japan,NKM,35.255,136.924
Iwami Airport,Iwami,Japan,IWJ,34.6764,131.79
Fukushima Airport,Fukushima,Japan,FKS,37.2274,140.431
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1919,140.371
Shonai Airport,Shonai,Japan,SYO,38.812222,139.787222
Miyakejima Airport,Miyakejima,Japan,MYE,34.0736,139.56
Kunsan Air Base,Kunsan,South Korea,KUV,35.903756,126.615906
Mokpo Airport,Mokpo,South Korea,MPK,34.758906,126.379872
Wonju Airport,Wonju,South Korea,WJU,37.438081,127.960383
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061311,128.669164
Sacheon Air Base,Sacheon,South Korea,HIN,35.088543,128.07037
Cheongju International Airport,Chongju,South Korea,CJJ,36.7166,127.499119
Subic Bay International Airport,Olongapo City,Philippines,SFS,14.7944,120.271
Cuyo Airport,Cuyo,Philippines,CYU,10.8581,121.069
General Santos International Airport,General Santos City,Philippines,GES,6.106439,125.2353
Camiguin Airport,Camiguin,Philippines,CGM,9.25352,124.707
Jolo Airport,Jolo,Philippines,JOL,6.05367,121.011
Sanga Sanga Airport,Sanga Sanga,Philippines,SGS,5.04699,119.743
Surigao Airport,Sangley Point,Philippines,SUG,9.757567,125.479328
Tandag Airport,Tandag,Philippines,TDG,9.07211,126.171
Naga Airport,Naga,Philippines,WNP,13.584886,123.270239
Basco Airport,Basco,Philippines,BSO,20.451322,121.979883
San Fernando Airport,San Fernando,Philippines,SFE,16.595589,120.303219
Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.638311,121.730614
Virac Airport,Virac,Philippines,VRC,13.576439,124.205672
Calbayog Airport,Calbayog City,Philippines,CYP,12.072706,124.545092
Catarman National Airport,Catarman,Philippines,CRM,12.502417,124.635778
Masbate Airport,Masbate,Philippines,MBT,12.3694,123.629
Roxas Airport,Roxas City,Philippines,RXS,11.597669,122.751669
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,-22.619167,-63.793189
Las Heras Airport,Las Heras,Argentina,LHS,-46.533056,-68.951111
Antoine De St Exupery Airport,San Antonio Oeste,Argentina,OES,-40.7512,-65.0343
Lago Argentino Airport,El Calafate,Argentina,ING,-50.3361,-72.2486
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,-48.7831,-70.15
Santa Teresita Airport,Santa Teresita,Argentina,SST,-36.542317,-56.721756
Necochea Airport,Necochea,Argentina,NEC,-38.483056,-58.817222
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.218958,-39.2701
Chapada Diamantina Airport,Lençóis,Brazil,LEC,-12.4823,-41.277
Macaé Airport,Macaé,Brazil,MEA,-22.343,-41.766
Marília Airport,Marília,Brazil,MII,-22.196892,-49.9264
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.862761,-40.863106
Santa Maria Airport,Santa Maria,Brazil,RIA,-29.711358,-53.688153
Toledo Airport,Toledo,Brazil,TOW,-24.6863,-53.6975
Ricardo García Posada Airport,El Salvador,Chile,ESR,-26.3111,-69.7652
Pucón Airport,Pucon,Chile,ZPC,-39.2928,-71.9159
Sorocaba Airport,Sorocaba,Brazil,SOD,-23.478,-47.49
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,-0.910206,-89.61745
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.3719
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,0.978519,-79.6266
Stanley Airport,Stanley,Falkland Islands,PSY,-51.685672,-57.777644
Santa Ana Airport,Cartago,Colombia,CRC,4.758181,-75.955753
La Jagua Airport,Garzón,Colombia,GLJ,2.17,-75.67
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,-0.18,-74.77
La Pedrera Airport,La Pedrera,Colombia,LPD,-1.33,-69.58
Reyes Murillo Airport,Nuquí,Colombia,NQU,5.7,-77.28
Obando Airport,Puerto Inírida,Colombia,PDA,3.85,-67.91
El Alcaraván Airport,Yopal,Colombia,EYP,5.319114,-72.383975
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,-10.8206,-65.3456
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,-11.1077,-67.5512
Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,-11,-66
Reyes Airport,Reyes,Bolivia,REY,-14.3044,-67.3534
Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,-14.8592,-66.7375
Zorg en Hoop Airport,Paramaribo,Suriname,ORG,5.81108,-55.1907
Mucuri Airport,Mucuri,Brazil,MVS,-18.0489,-39.8642
Boorama Airport,Boorama,Somalia,BXX,9.933,43.15
Gatokae Airport,Gatokae,Solomon Islands,GTA,-8.75,158.2
Caballococha Airport,Caballococha,Peru,LHC,-3.916858,-70.508225
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.139183,-78.4894
Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,-9.878811,-76.204797
Maria Reiche Neuman Airport,Nazca,Peru,NZA,-14.854192,-74.961811
Santa Rosa Airport,Santa Rosa,Brazil,SRA,-27.9067,-54.5204
El Jaguel / Punta del Este Airport,Maldonado,Uruguay,MDO,-34.917,-54.917
Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,10.249978,-67.649419
Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,8.6241,-71.672819
Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,-10.8708,-61.8465
Codrington Airport,Codrington,Antigua and Barbuda,BBQ,17.6358,-61.8286
La Désirade Airport,Grande Anse,Guadeloupe,DSD,16.2969,-61.0844
Baillif Airport,Basse Terre,Guadeloupe,BBR,16.0133,-61.7422
St-François Airport,St-François,Guadeloupe,SFC,16.2578,-61.2625
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,15.86875,-61.270022
Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,17.205678,-62.589869
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,18.4464,-64.4275
J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,12.988444,-61.262033
Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,12.583,-61.417
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,53.3291,69.5946
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,54.7747,69.1839
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,47.708333,67.733333
Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.0366,82.4942
Kostanay West Airport,Kostanay,Kazakhstan,KSN,53.206944,63.550278
Ganja Airport,Ganja,Azerbaijan,KVD,40.7377,46.3176
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.1888,45.4584
Chulman,Neryungri,Russia,CNN,56.9139,124.914
Poliarny Airport,Yakutia,Russia,PYJ,66.400431,112.030325
Chokurdakh Airport,Chokurdah,Russia,CKH,70.6231,147.902
Cherskiy Airport,Cherskiy,Russia,CYX,68.7406,161.338
Tiksi Airport,Tiksi,Russia,IKS,71.6977,128.903
Moyo Airport,Moyo,Uganda,OYG,3.633,31.75
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,50.4094,136.934
Ugolny Airport,Anadyr,Russia,DYR,64.73495,177.741483
Okhotsk Airport,Okhotsk,Russia,OHO,59.4101,143.057
Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE,8.92806,165.762
Mariupol International Airport,Mariupol International,Ukraine,MPW,47.0761,37.4496
Luhansk International Airport,Lugansk,Ukraine,VSG,48.4174,39.3741
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867,35.3157
Lozuvatka International Airport,Krivoy Rog,Ukraine,KWG,48.0433,33.21
Osnova International Airport,Kharkov,Ukraine,HRK,49.924786,36.289986
Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.884167,24.686111
Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,48.259322,25.980831
Rivne International Airport,Rivne,Ukraine,RWN,50.6071,26.1416
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.634278,22.263356
Solovki Airport,Solovetsky Islands,Russia,CSH,65.03,35.7333
Cherepovets Airport,Cherepovets,Russia,CEE,59.2736,38.0158
Amderma Airport,Amderma,Russia,AMV,69.7633,61.5564
Kotlas Airport,Kotlas,Russia,KSZ,61.2358,46.6975
Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.8852,34.1547
Hrodno Airport,Hrodna,Belarus,GNA,53.602,24.0538
Mogilev Airport,Mogilev,Belarus,MVQ,53.9549,30.0951
Yeniseysk Airport,Yeniseysk,Russia,EIE,58.4742,92.1125
Kyzyl Airport,Kyzyl,Russia,KYZ,51.6694,94.4006
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.8114,86.8772
Khatanga Airport,Khatanga,Russia,HTG,71.978058,102.490514
Igarka Airport,Igarka,Russia,IAA,67.4372,86.6219
Grozny Airport,Grozny,Russia,GRV,43.2981,45.7841
Nalchik Airport,Nalchik,Russia,NAL,43.5129,43.6366
Beslan Airport,Beslan,Russia,OGZ,43.2051,44.6066
Elista Airport,Elista,Russia,ESL,46.3739,44.3309
Aleknagik Airport,Aleknagik,United States,WKK,59.2826,-158.618
Brookings Regional Airport,Brookings,United States,BKX,44.3048,-96.8169
Mercer County Airport,Bluefield,United States,BLF,37.2958,-81.2077
Kearney Municipal Airport,Kearney,United States,EAR,40.727,-99.0068
Mid Delta Regional Airport,Greenville,United States,GLH,33.4829,-90.9856
Laughlin-Bullhead Intl,Bullhead,United States,IFP,35.1574,-114.56
Kingman Airport,Kingman,United States,IGM,35.2595,-113.938
Tri Cities Airport,Pasco,United States,PSC,46.2647,-119.119
Akutan Seaplane Base,Akutan,United States,KQA,54.1325,-165.785
Grant County Airport,Silver City,United States,SVC,32.6365,-108.156
Lopez Island Airport,Lopez,United States,LPS,48.4839,-122.938
Salekhard Airport,Salekhard,Russia,SLY,66.590753,66.611042
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,61.028479,69.086067
Nyagan Airport,Nyagan,Russia,NYA,62.11,65.615
Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS,61.32,63.6044
Izhevsk Airport,Izhevsk,Russia,IJK,56.8281,53.4575
Pobedilovo Airport,Kirov,Russia,KVX,58.5033,49.3483
Nadym Airport,Nadym,Russia,NYM,65.4809,72.6989
Raduzhny Airport,Raduzhnyi,Russia,RAT,62.1586,77.3289
Nefteyugansk Airport,Nefteyugansk,Russia,NFG,61.1083,72.65
